school_id,school_name,degree_type,state_abbrev,school_website,candidate_source_url,candidate_source_title,candidate_source_type,source_host,official_domain_status,official_domain_score,official_match_reason,discovery_method,search_or_sitemap_query,source_last_checked,fetch_status,review_status,notes
md_florida_international_university_herbert_wertheim_college_of_medicine_miami_flor,Florida International University Herbert Wertheim College of Medicine,MD,FL,https://medicine.fiu.edu/academics/degrees-and-programs/doctor-of-medicine/admissions/index.html,https://medicine.fiu.edu/admissions/class-profile/,Admissions | Doctor of Medicine (M.D.) | FIU Herbert Wertheim College of Medicine,class_profile,medicine.fiu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_known_path_probe,"""Florida International University Herbert Wertheim College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered by probing common public MD class-profile/statistics paths from https://medicine.fiu.edu/academics/degrees-and-programs/doctor-of-medicine/admissions/index.html.
md_florida_international_university_herbert_wertheim_college_of_medicine_miami_flor,Florida International University Herbert Wertheim College of Medicine,MD,FL,https://medicine.fiu.edu/academics/degrees-and-programs/doctor-of-medicine/admissions/index.html,https://medicine.fiu.edu/admissions/class-statistics/,Admissions | Doctor of Medicine (M.D.) | FIU Herbert Wertheim College of Medicine,admissions_statistics,medicine.fiu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_known_path_probe,"""Florida International University Herbert Wertheim College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered by probing common public MD class-profile/statistics paths from https://medicine.fiu.edu/academics/degrees-and-programs/doctor-of-medicine/admissions/index.html.
md_florida_international_university_herbert_wertheim_college_of_medicine_miami_flor,Florida International University Herbert Wertheim College of Medicine,MD,FL,https://medicine.fiu.edu/academics/degrees-and-programs/doctor-of-medicine/admissions/index.html,https://medicine.fiu.edu/admissions/entering-class-profile/,Admissions | Doctor of Medicine (M.D.) | FIU Herbert Wertheim College of Medicine,class_profile,medicine.fiu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_known_path_probe,"""Florida International University Herbert Wertheim College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered by probing common public MD class-profile/statistics paths from https://medicine.fiu.edu/academics/degrees-and-programs/doctor-of-medicine/admissions/index.html.
md_florida_international_university_herbert_wertheim_college_of_medicine_miami_flor,Florida International University Herbert Wertheim College of Medicine,MD,FL,https://medicine.fiu.edu/academics/degrees-and-programs/doctor-of-medicine/admissions/index.html,https://medicine.fiu.edu/admissions/entering-class-statistics/,Admissions | Doctor of Medicine (M.D.) | FIU Herbert Wertheim College of Medicine,admissions_statistics,medicine.fiu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_known_path_probe,"""Florida International University Herbert Wertheim College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered by probing common public MD class-profile/statistics paths from https://medicine.fiu.edu/academics/degrees-and-programs/doctor-of-medicine/admissions/index.html.
md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,FL,http://med.fsu.edu/index.cfm?page=mdAdmissions.home&usemenu=prospectiveStudents,http://med.fsu.edu/index.cfm?page=mdAdmissions.home&usemenu=prospectiveStudents,Florida State University College of Medicine,admissions_page,med.fsu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,third_party_school_source_url_seed,"""Florida State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetch_failed_http_404,official_domain_seed_needs_stats_path,URL came from a third-party table's school_source_url field and is used only as an official candidate seed; values from that table are not evidence. match=exact score=1.
md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,FL,http://med.fsu.edu/index.cfm?page=mdAdmissions.home&usemenu=prospectiveStudents,https://med.fsu.edu/daytona/directory/student-profiles,Sitemap stats-like URL,class_profile,med.fsu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Florida State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.fsu.edu/.
md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,FL,http://med.fsu.edu/index.cfm?page=mdAdmissions.home&usemenu=prospectiveStudents,https://med.fsu.edu/ftpierce/directory/student-profiles,Sitemap stats-like URL,class_profile,med.fsu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Florida State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.fsu.edu/.
md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,FL,http://med.fsu.edu/index.cfm?page=mdAdmissions.home&usemenu=prospectiveStudents,https://med.fsu.edu/marianna/directory/student-profiles,Sitemap stats-like URL,class_profile,med.fsu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Florida State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.fsu.edu/.
md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,FL,http://med.fsu.edu/index.cfm?page=mdAdmissions.home&usemenu=prospectiveStudents,https://med.fsu.edu/newspubs/2018-annual-report,Sitemap stats-like URL,annual_report,med.fsu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Florida State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.fsu.edu/.
md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,FL,http://med.fsu.edu/index.cfm?page=mdAdmissions.home&usemenu=prospectiveStudents,https://med.fsu.edu/newspubs/publications/2009-annual-report,Sitemap stats-like URL,annual_report,med.fsu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Florida State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.fsu.edu/.
md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,FL,http://med.fsu.edu/index.cfm?page=mdAdmissions.home&usemenu=prospectiveStudents,https://med.fsu.edu/newspubs/publications/2010-annual-report,Sitemap stats-like URL,annual_report,med.fsu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Florida State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.fsu.edu/.
md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,FL,http://med.fsu.edu/index.cfm?page=mdAdmissions.home&usemenu=prospectiveStudents,https://med.fsu.edu/newspubs/publications/2011-annual-report,Sitemap stats-like URL,annual_report,med.fsu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Florida State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.fsu.edu/.
md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,FL,http://med.fsu.edu/index.cfm?page=mdAdmissions.home&usemenu=prospectiveStudents,https://med.fsu.edu/newspubs/publications/2012-annual-report,Sitemap stats-like URL,annual_report,med.fsu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Florida State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.fsu.edu/.
md_florida_state_university_college_of_medicine_tallahassee_florida,Florida State University College of Medicine,MD,FL,http://med.fsu.edu/index.cfm?page=mdAdmissions.home&usemenu=prospectiveStudents,https://med.fsu.edu/newspubs/publications/2013-annual-report,Sitemap stats-like URL,annual_report,med.fsu.edu,official_school_domain,1.00,Candidate host exactly matches school website host,official_domain_sitemap,"""Florida State University College of Medicine"" entering class profile MCAT GPA matriculants official",2026-06-08,fetched,accepted_for_fetch,Discovered from sitemap rooted at http://med.fsu.edu/.
